link,title,watch,bullet_chat,time,up
https://www.bilibili.com/video/av85974038?from=search,韩红为疫情筹善款，已病倒3天，同事几天几夜不合眼，带动百位明星捐款,46.9万,1151,2020-01-31,全球视野
https://www.bilibili.com/video/av90659077?from=search,EP578_分享疫情期间在家的收获和思考，来自球鞋UP主/爸爸/老板3个角度,8.0万,2208,2020-02-22,极客鞋谈
https://www.bilibili.com/video/av91422306?from=search,意大利疫情第二天，学校关了超市也空了，来看看意大利民众的看法,10.0万,118,2020-02-24,dino在米兰
https://www.bilibili.com/video/av91424063?from=search,韩国VLOG | 疫情爆发前的日常 | 发觉不对提前屯粮 | 独居留学做饭 | 治愈料理日常 | #97,7.3万,1408,2020-02-25,Janine_LEE
https://www.bilibili.com/video/av87365326?from=search,钟南山：疫情拐点还需时日，早发现早隔离是关键,37.9万,344,2020-02-07,央视新闻
https://www.bilibili.com/video/av84775291?from=search,村书记电话我爸问我是不是去过武汉：看来这次疫情是有点严重的！！,62.7万,307,2020-01-24,保卫蓝天
https://www.bilibili.com/video/av87568681?from=search,厂里要开工了，家里还在封路，村里说：走可以，但是疫情解除前不准再回来,37.7万,168,2020-02-08,广东咸鱼哥
https://www.bilibili.com/video/av87947590?from=search,【哔说46】俄罗斯人家里并没有熊！连线主播毛子 疫情节目不停,26.0万,5970,2020-02-10,BK短纪录片
https://www.bilibili.com/video/av87585798?from=search,农村小伙800元租豪车回家过年，因为疫情暂时退不回，该怎么办？,35.9万,588,2020-02-08,小志农视v
https://www.bilibili.com/video/av89857347?from=search,有理有力！驻英大使刘晓明就中国抗击疫情接受BBC专访,19.3万,641,2020-02-18,观察者网
https://www.bilibili.com/video/av87291469?from=search,疫情期间在家用遥控车外出买东西！小车被熊孩子抢了,28.6万,1308,2020-02-07,一鸣探险家
https://www.bilibili.com/video/av89330025?from=search,疫情开始在日本全国蔓延,23.5万,661,2020-02-16,冷清清
https://www.bilibili.com/video/av91210768?from=search,乡 村 摇 滚 该死的疫情,8.8万,258,2020-02-24,派大星很高冷
https://www.bilibili.com/video/av92616998?from=search,韩国小哥带你看新冠疫情下的韩国现状,1.2万,32,2020-02-29,delcosima
https://www.bilibili.com/video/av91944511?from=search,【警花说】疫情还没结束，再等等就可以撒欢了,5.1万,266,2020-02-27,警花说
https://www.bilibili.com/video/av89869740?from=search,厨师因疫情放假，消防员接任当大厨：菜是现学的，每顿都让队友狂赞,19.8万,221,2020-02-18,淘宝吃货
https://www.bilibili.com/video/av91289398?from=search,【胡闹】疫情还未结束！景区却已拥堵？,9.5万,476,2020-02-24,大学生资源资料库
https://www.bilibili.com/video/av90581512?from=search,英国小哥做热干面为武汉加油，希望疫情赶快结束,8.5万,982,2020-02-21,小马逛吃
https://www.bilibili.com/video/av90027898?from=search,恒大75折卖房，疫情当前房企还能撑多久？趁现在买房到底划不划算？「聊金融与创业19」,12.7万,643,2020-02-19,西半球的金融炼金术
https://www.bilibili.com/video/av85615033?from=search,当疫情结束后,48.3万,107,2020-01-29,亚巴拉辛巴
https://www.bilibili.com/video/av86832907?from=search,全世界都在关心中国！雷探长实拍外国人对肺炎疫情真实反应,35.2万,2063,2020-02-05,冒险雷探长
https://www.bilibili.com/video/av91132467?from=search,小伙因疫情滞留野外一个月 搭帐篷钓鱼“荒野求生”现场曝光,12.3万,112,2020-02-23,看新闻我只用B站
https://www.bilibili.com/video/av88173609?from=search,日本自民党决定：自3月份的工资中一律扣除5000日元，作为支援金支援中国疫情,29.4万,397,2020-02-11,垃圾堆里的卑微阿肖
https://www.bilibili.com/video/av88076573?from=search,习近平：以更坚定的信心更顽强的意志更果断的措施 坚决打赢疫情防控的人民战争总体战阻击战,23.4万,0,2020-02-10,央视新闻
https://www.bilibili.com/video/av89250667?from=search,【黑椒板烧鸡腿堡】因为疫情宅家，也能吃到汉堡 @盐鱼料理长,10.2万,369,2020-02-15,盐鱼料理长
https://www.bilibili.com/video/av92677508?from=search,【如果说】危机四伏！疫情影响下你可能不了解的中国游戏产业~~,6782,50,2020-02-29,杉果游戏Sonkwo
https://www.bilibili.com/video/av84845918?from=search,【懂点儿啥29】2003年SARS疫情带给我们的四个知识点,38.0万,6546,2020-01-25,观察者网
https://www.bilibili.com/video/av87707152?from=search,美国排名前十大学学生的自律生活｜疫情期间宅家的真实状态,27.0万,488,2020-02-09,嘉宝栗栗子
https://www.bilibili.com/video/av89004748?from=search,疫情时期当我试图说服我妈时。。。,21.4万,265,2020-02-14,林末范_
https://www.bilibili.com/video/av91037212?from=search,日本新冠肺炎疫情升级，民众买不到口罩，还得靠中国援助！,11.8万,32,2020-02-23,新京报官方
https://www.bilibili.com/video/av90244794?from=search,【树看一周】疫情之下的中国进行时,7.2万,1140,2020-02-20,河南共青团
https://www.bilibili.com/video/av92010563?from=search,【韩国生活2月26日】疫情升温下的首尔上班族，口罩难买，积极应对/中午外卖/下班购物/一起加油,5.3万,363,2020-02-27,李朴频道LPCH
https://www.bilibili.com/video/av90993948?from=search,无缘无故咒骂疫情受害者 带你看看这些键盘侠说的话有多离谱 史上最迷惑键盘侠 你不配！,6.3万,3399,2020-02-23,愚愚桑
https://www.bilibili.com/video/av86297953?from=search,中国加油！祝大家平安战胜疫情！【理查德·克莱德曼】,18.2万,154,2020-02-02,理查德-克莱德曼
https://www.bilibili.com/video/av91901103?from=search,韩国确诊数上千！韩国疫情爆发，我还必须去首尔！～,5.6万,228,2020-02-26,米妮妮nim
https://www.bilibili.com/video/av87100665?from=search,【原创曲丨排骨教主】《夜中灯火》——献给在疫情阻击战中坚守防线的英雄们『人声本家』,16.3万,1261,2020-02-06,青春山东
https://www.bilibili.com/video/av92970810?from=search,【法律小讲堂】科普 | 疫情当头，“火神山”“雷神山”商标被抢注，实在过分！,3704,26,2020-03-02,安徽共青团
https://www.bilibili.com/video/av90549263?from=search,【飞碟说】疫情结束后，我们会变穷吗？,12.2万,360,2020-02-21,飞碟说
https://www.bilibili.com/video/av89408576?from=search,[爆笑高能]疫情在家看王嘉尔综艺，床都要笑塌了（持更～ ）,17.4万,1483,2020-02-16,哈姆一次
https://www.bilibili.com/video/av91193733?from=search,习近平在统筹推进新冠肺炎疫情防控和经济社会发展工作部署会议上强调 毫不放松抓紧抓实抓细防控工作 统筹做好经济社会发展各项工作,8.5万,25,2020-02-23,共青团中央
https://www.bilibili.com/video/av87007419?from=search,肺炎疫情 十天前的我和十天后的家人,27.3万,335,2020-02-06,甜心猛男
https://www.bilibili.com/video/av91377680?from=search,【茄子酱vlog.75】跟我一起开咖啡店 | 疫情期间的开店日记，一起接单、做咖啡的一天,4.2万,1202,2020-02-24,茄子酱ruu
https://www.bilibili.com/video/av91142218?from=search,新冠病毒感染者或已超1000例！美国“吹哨人”爆料 CDC 刻意隐瞒疫情,11.0万,73,2020-02-23,南宫敏羚
https://www.bilibili.com/video/av91088529?from=search,【Sakula#7】讲讲如何认识茄子，毛子，冬瓜，晓峰，刘迪，馒头，老X，马西西，猪芳芳 和表妹的婚礼因为疫情延期,10.0万,599,2020-02-23,侦查员Eason
https://www.bilibili.com/video/av86643465?from=search,【唐唐频道说奇案】新冠肺炎疫情到底是如何发展的？我们应该如何正确预防？,21.6万,2434,2020-02-04,唐唐频道
https://www.bilibili.com/video/av85999791?from=search,SHY哥排位遇队友ID拿武汉疫情开玩笑，SHY哥直接怒斥：真TM没脑子！,37.9万,147,2020-01-31,不凡电竞
https://www.bilibili.com/video/av84810829?from=search,武汉疫情进入新阶段？已出现“无武汉旅行史”确诊病例,50.7万,71,2020-01-24,小央视频
https://www.bilibili.com/video/av90672996?from=search,大陆只需要1元钱直接瘫痪台湾千亿美妆业｜分析疫情下的台湾,10.3万,345,2020-02-22,乖乖的大仙儿
https://www.bilibili.com/video/av85182067?from=search,B站UP主为疫情防控助力，武汉挺住，湖北加油！,39.6万,1433,2020-01-27,哔哩哔哩UP主执事
https://www.bilibili.com/video/av90628236?from=search,【笔吧直播】疫情宅家办公用什么机器合适？,11.1万,2138,2020-02-21,笔吧评测室
https://www.bilibili.com/video/av87997333?from=search,【独家视频】习近平在北京调研指导新冠肺炎疫情防控工作,25.2万,0,2020-02-10,央视新闻
https://www.bilibili.com/video/av92888738?from=search,【疫情之下】4分钟极致短片，从未见过这样的北京三里屯，春天快来吧！,1705,35,2020-03-02,友曰旅行
https://www.bilibili.com/video/av87685958?from=search,因为疫情，夫妻不能外出只能在家玩,29.0万,91,2020-02-09,字母圈玩咖-安少
https://www.bilibili.com/video/av85454560?from=search,习近平：我相信，我们一定会战胜这一次疫情！,34.2万,0,2020-01-28,共青团中央
https://www.bilibili.com/video/av86479378?from=search,硬核操作！看疫情下的中国乡村,31.1万,837,2020-02-03,央视新闻
https://www.bilibili.com/video/av88681705?from=search,【沙雕动画】疫情对我的生活造成了怎样的影响,17.4万,388,2020-02-13,我叫张怼怼
https://www.bilibili.com/video/av87633356?from=search,新冠肺炎疫情拐点何时到来？用数学模型告诉你隔离的重要性！,20.0万,1412,2020-02-09,妈咪说MommyTalk
https://www.bilibili.com/video/av87552483?from=search,疫情期间震撼三观的迷惑行为，把我看傻了都【翼刀】,15.2万,3320,2020-02-08,第七翼刀
https://www.bilibili.com/video/av89745852?from=search,【流浪狗】疫情很严重，小区都封锁了，救了一只被人遗弃的小奶狗，愿天下少一些流浪的小生命,7.4万,478,2020-02-17,阿健IORI
https://www.bilibili.com/video/av91399362?from=search,日本疫情升级，中国紧急捐赠核酸检测试剂盒，日本网友:太感动,7.6万,55,2020-02-24,我是松子哥
https://www.bilibili.com/video/av91842618?from=search,疫情期间我在家里都在做什么！,9136,632,2020-02-29,Samlitun
https://www.bilibili.com/video/av92056416?from=search,日本疫情最新情况汇总(2020.2.27),4.3万,135,2020-02-27,Masano
https://www.bilibili.com/video/av87263978?from=search,疫情过后，我们分手吧,28.2万,170,2020-02-07,bili_白彧
https://www.bilibili.com/video/av82456692?from=search,【致敬医务工作者】周深《能解答一切的答案》晚会音源 致敬疫情一线的医务工作者,29.5万,1371,2020-01-07,杨啰嗦
https://www.bilibili.com/video/av91076674?from=search,疫情下的东北早餐，岳母烙饼老婆炖酸菜，给老妈眼泪都笑出来了,9.0万,507,2020-02-23,笨厨二美
https://www.bilibili.com/video/av92637067?from=search,【共同面对 科学防“疫”】第十四期疫情防控科普视频来了！,8133,25,2020-02-29,山东大学
https://www.bilibili.com/video/av90124803?from=search,日本疫情失控？1.8万条中国网友担心的评论，传到日本论坛！日本网友表示很心酸！,13.6万,614,2020-02-19,小辣姐姐up
https://www.bilibili.com/video/av89871036?from=search,病毒只会危害健康？疫情当前，你真的了解病毒吗,7.9万,628,2020-02-18,江海有小舟
https://www.bilibili.com/video/av90644632?from=search,编辑部的日常：疫情结束后你最想做的一件事,11.1万,808,2020-02-21,观察者网
https://www.bilibili.com/video/av86780816?from=search,【阴阳师】受疫情影响，原定“热门活动”延迟上架！超鬼王？！SP聆海金鱼姬加入卡池，百目鬼新皮肤美爆~,26.9万,2617,2020-02-05,小琨爱小蛊
https://www.bilibili.com/video/av89118885?from=search,印度南部疑似疫情爆发，已导致3000多人被隔离,18.4万,219,2020-02-15,环球网
https://www.bilibili.com/video/av90239599?from=search,夫妻闹离婚，结果因丈夫在疫情期不断关怀，妻子回心转意,13.2万,32,2020-02-20,是牧羊女
https://www.bilibili.com/video/av89503125?from=search,“海底捞”可能只够坚持4个月，疫情下餐饮业的现金流危机该如何应对？,16.2万,216,2020-02-17,上海高金金融研究院
https://www.bilibili.com/video/av85120421?from=search,【2020丧尸游戏top10】疫情可能长期存在 大玩家新资讯#1,29.6万,2628,2020-01-26,大玩家Chin
https://www.bilibili.com/video/av85540509?from=search,"“宁愿疫情死千人不愿科比死”,已拘留!真解气！",37.2万,798,2020-01-29,撸猫协会
https://www.bilibili.com/video/av89041373?from=search,【每日一囧】疫情期间，情人节男友非要接吻怎么办？,14.4万,459,2020-02-15,猫猫村长
https://www.bilibili.com/video/av89247579?from=search,【守家防疫接力】疫情期间培养的奇怪爱好,9.8万,1831,2020-02-15,宫本狗雨
https://www.bilibili.com/video/av90038766?from=search,日本对新冠肺炎疫情缺乏重视引中国网友担忧,13.7万,257,2020-02-19,歪果仁在中国
https://www.bilibili.com/video/av91799696?from=search,【品城记】广州丨疫情过后想要跟朋友聚餐吃顿好的？推荐你来这家广府菜餐厅！,5.1万,396,2020-02-26,品城记Video
https://www.bilibili.com/video/av84755093?from=search,【科技袁人】关于新型肺炎疫情，我们有些话想对你说,34.2万,1544,2020-01-24,科技袁人
https://www.bilibili.com/video/av91275918?from=search,韩国肺炎疫情大爆发！大邱沦陷会变成第二个武汉吗？建议封城？本地人带你看看真实的大邱,7.6万,538,2020-02-24,范磊fanny
https://www.bilibili.com/video/av88183365?from=search,【万物拣史】新冠疫情被列为PHEIC后，中国会被“封锁”多久？,19.6万,205,2020-02-11,万物拣史
https://www.bilibili.com/video/av91821870?from=search,【英雄联盟】战胜疫情齐努力，LPL与你共克时艰,5.4万,66,2020-02-26,英雄联盟
https://www.bilibili.com/video/av90884384?from=search,【双层牛肉起司汉堡】疫情宅家也能轻松做出的王道汉堡 @盐鱼料理长,3.7万,303,2020-02-22,盐鱼料理长
https://www.bilibili.com/video/av88773259?from=search,世卫组织称赞新加坡疫情应对方式：可做很好的典范,18.9万,179,2020-02-13,观察者网
https://www.bilibili.com/video/av88439737?from=search,搞半斤花生半斤酒，再吃一条大鱼，老四在家预防疫情有办法了,12.5万,1367,2020-02-12,老四赶海
https://www.bilibili.com/video/av92420884?from=search,意大利疫情轨迹分析：“0号病人”至今成谜 “无国界”欧洲如何自保,3.3万,143,2020-02-28,腾讯新闻
https://www.bilibili.com/video/av91490059?from=search,【2月24日韩国记录】疫情爆发下的首尔气氛，民众没那么紧张，镜头记录我在韩国工作的一天。,6.5万,378,2020-02-25,李朴频道LPCH
https://www.bilibili.com/video/av83670252?from=search,为什么每次疫情都是冠状病毒？冠状病毒为什么这么难治？《今天你交智商税了吗》第93集,48.0万,832,2020-01-16,超级健康实验室
https://www.bilibili.com/video/av92184744?from=search,安倍宣布：受疫情影响 日本中小学从3月2日起全面停课,4.3万,72,2020-02-27,大象视频
https://www.bilibili.com/video/av87369677?from=search,疫情封城期间断粮，无奈喂猫咪面条吃~,24.6万,471,2020-02-07,国际吸猫协会
https://www.bilibili.com/video/av92545465?from=search,老外来不了中国，但是想到了一个小方法来帮助缓解疫情。,1.2万,128,2020-02-29,不是洋鬼子
https://www.bilibili.com/video/av86991715?from=search,武汉疫情形势危急，中国首席生化武器专家已经赴武汉，曾经处理核生化武器疑似事件,27.6万,182,2020-02-06,月色小志
https://www.bilibili.com/video/av86354135?from=search,"朱一龙《两地书》用武汉话""连线""疫情一线医护人员，为武汉加油！",4.3万,4396,2020-02-02,电影频道融媒体中心
https://www.bilibili.com/video/av91289786?from=search,探访疫情最严重区：大邱市这栋大楼惊动韩国，正猛烈消毒,7.5万,371,2020-02-24,小央视频
https://www.bilibili.com/video/av91913391?from=search,被问及疫情问题 美国国土安全部部长：我问问疾控中心,5.1万,109,2020-02-26,小央视频
https://www.bilibili.com/video/av91234127?from=search,【傻缺二哈】二哈疫情宅在家里已经忍无可忍了！！！！,6.8万,84,2020-02-24,超频电灯泡
https://www.bilibili.com/video/av86337354?from=search,机场偶遇胡海泉，人肉背16万口罩回国支援疫情，网友点赞,30.9万,242,2020-02-02,全球视野
https://www.bilibili.com/video/av88214791?from=search,再捐7亿！盖茨夫妇再捐赠1亿美元抗击疫情，网友的一句评论却令人心寒！,21.4万,184,2020-02-11,商悟社
https://www.bilibili.com/video/av89464407?from=search,武汉市封城第25天，家里接近断粮，父亲的购物之行，疫情下的见证人。,12.1万,440,2020-02-16,被选召的太一
https://www.bilibili.com/video/av90903951?from=search,【大家测】在疫情期间iPhone11的贴心小功能,9.1万,754,2020-02-22,大家测
https://www.bilibili.com/video/av85934981?from=search,疫情期间 又疯了一个孩子,30.3万,661,2020-01-31,不想交音的树老师
https://www.bilibili.com/video/av91226290?from=search,疫情当前switch主机暴涨，用一台加强续航版的钱买了两台switch lite开箱直观对比,6.9万,320,2020-02-24,大辰辰二手数码生活
https://www.bilibili.com/video/av91660050?from=search,日本疫情什么情况了？小美女透露最新消息，东京奥运会还能举办吗,5.2万,191,2020-02-25,小芋圆在日本
https://www.bilibili.com/video/av87999867?from=search,疫情期间没有事情干，海南一家人天天躲在家大吃大喝,18.9万,598,2020-02-10,阿壮锅
https://www.bilibili.com/video/av91193841?from=search,文在寅：将韩国疫情危机预警上调至最高级“严重”,7.0万,199,2020-02-24,小央视频
https://www.bilibili.com/video/av87294365?from=search,【泪目】我看这个真的哭惨了，希望疫情赶紧过去吧，基层人员和医护人员真的辛苦了，致敬像李文亮一样的前线医护工作者，武汉加油！中国加油！,19.2万,816,2020-02-07,83593482399_bili
https://www.bilibili.com/video/av92081601?from=search,在游戏中体会疫情来临的末日考验《全境封锁2：纽约军阀》发售前应该知道的剧情,2.2万,166,2020-02-27,废柴青年与爆肝大叔
https://www.bilibili.com/video/av90644351?from=search,疫情期间，在家给自己剪头发。男士理发保姆式教学篇,8.6万,236,2020-02-21,Soga学长
https://www.bilibili.com/video/av90889363?from=search,【韩国疫情】韩国确诊感染升至433人，在韩华人：目前的防疫措施都是建议性的，也有人不戴口罩,9.3万,167,2020-02-22,梦见大海才见你
https://www.bilibili.com/video/av91417588?from=search,五套早春超A穿搭，疫情过去后就这样出街撩汉吧！,5.2万,142,2020-02-25,白小白Marilyn
https://www.bilibili.com/video/av85432638?from=search,女子称因疫情取消婚礼退押金遭拒，婚庆公司：都有行规，可去起诉,35.2万,143,2020-01-28,我是岭亦
https://www.bilibili.com/video/av90285293?from=search,“疫”外收获！疫情期多名逃犯深感绝望纷纷自首，有人当场失声痛哭,10.9万,190,2020-02-20,腾讯新闻
https://www.bilibili.com/video/av91361274?from=search,VLOG | 意大利疫情恶化！确诊赶超日本！停课！歧视！拒绝戴口罩！肺炎爆发前一天VLOG喊停 | vivi-vien,7.1万,171,2020-02-24,vivi-vien
https://www.bilibili.com/video/av87398467?from=search,诗佩妮推迟开工 几乎所有员工出镜（大概） 小诗妹们注意身体 严防疫情 纪念李文亮医生,19.4万,1272,2020-02-07,诗佩妮SPENNY
https://www.bilibili.com/video/av86643356?from=search,菲律宾总统：莫因新冠病毒疫情排华,26.1万,367,2020-02-04,观察者网
https://www.bilibili.com/video/av90639398?from=search,疫情影响，年前囤积4000斤大龙虾，现在结果怎么样了？,9.9万,135,2020-02-21,探海漁人
https://www.bilibili.com/video/av85426583?from=search,谁能想到武汉疫情之后回头再看武林外传居然这么一针见血,19.0万,636,2020-01-28,答案4nswer
https://www.bilibili.com/video/av87755737?from=search,疫情让他公司损失5个亿，万名员工说不要工资，他却一把撕了联名信,21.7万,298,2020-02-09,商悟社
https://www.bilibili.com/video/av86877652?from=search,疫情在家闭关？蜜雪冰城官方来教你做奶茶！快来用奶茶续命！,21.1万,258,2020-02-05,天机玄狐苏婵
https://www.bilibili.com/video/av91803071?from=search,养猫消毒？疫情来袭，消毒超实用办法！,3.2万,740,2020-02-26,柿子菌meow
https://www.bilibili.com/video/av86516544?from=search,李显龙：因疫情排华是错误心态，这不是一个国籍甚至是种族的问题,25.7万,527,2020-02-03,共青团中央
https://www.bilibili.com/video/av91191736?from=search,疫情到了现在我们还应该关注什么【我求求你们看看】,1.5万,148,2020-02-23,四十八小时
https://www.bilibili.com/video/av88893625?from=search,疫情期间对外卖小哥行业有什么影响？,11.5万,738,2020-02-14,皮皮皮皮皮皮皮卡乒
https://www.bilibili.com/video/av92238876?from=search,韩国通过“新冠肺炎三法”：禁止来自疫情流行地外国人入境！,2.9万,48,2020-02-28,新京报官方
https://www.bilibili.com/video/av87351158?from=search,老四在村外抗击疫情，消毒后趁大刮风出海，意外碰见重量级的大货,14.9万,633,2020-02-07,老四赶海
https://www.bilibili.com/video/av85186096?from=search,河南护士偷偷报名支援武汉疫情，丈夫车下痛哭大喊“我爱你”,32.2万,368,2020-01-27,爱笑的秋子
https://www.bilibili.com/video/av85033135?from=search,【致敬英雄】说唱《武汉加油》致敬正在疫情一线的奋斗者和时刻关注疫情的热心人,21.6万,1505,2020-01-25,武汉理工大学团委
https://www.bilibili.com/video/av89855753?from=search,给疫情前线的叔叔送包子，小勇夫妻俩忙活大半天，很累，但很高兴,2.2万,862,2020-02-18,农家的小勇
https://www.bilibili.com/video/av92504647?from=search,【小敏警】疫情期间不出门，在家也要精致宅~,9697,113,2020-02-29,飞天小敏警
https://www.bilibili.com/video/av90945905?from=search,疫情严重的大邱，跑进毒圈的留学生该怎么生存？,7.2万,306,2020-02-23,番茄和DD
https://www.bilibili.com/video/av89728101?from=search,VLOG|二月碎片 因为疫情滞留在家每天都在坐月子放我出去！ 无聊的日常生活 做饭化妆,9.0万,1203,2020-02-18,我是一颗梨
https://www.bilibili.com/video/av92061342?from=search,澳大利亚家庭因疫情“疯狂”囤货：塞满5个储藏室 还养了3箱鱼,3.8万,61,2020-02-27,腾讯新闻
https://www.bilibili.com/video/av84729323?from=search,这样就足够撑到武汉疫情过去了！,36.6万,1239,2020-01-23,请问您今天要来一针吗
https://www.bilibili.com/video/av93037642?from=search,厂里好多女同事在疫情期间怀孕了，几年怀不上的都成功了，难道预言真的要应验吗？,3091,10,2020-03-02,广东咸鱼哥
https://www.bilibili.com/video/av91094111?from=search,（存疑）美国“吹哨人”爆料：疾控中心刻意隐瞒疫情，确认感染数已超过1000人,7.0万,102,2020-02-23,是牧羊女
https://www.bilibili.com/video/av92150256?from=search,44岁老母亲护肤分享及疫情期枯燥且乏味的一天【老母亲宅家记】,2.3万,108,2020-02-27,不吃火龙果的阿姨
https://www.bilibili.com/video/av88075631?from=search,新冠肺炎疫情防控征用的江汉大学是野鸡大学？,18.2万,156,2020-02-10,钦天揽月
https://www.bilibili.com/video/av91039954?from=search,伦敦欲代办奥运会，遭日方怒怼：先把你们的“钻石公主”号开回去！#东京奥运会# #疫情#,7.5万,65,2020-02-23,石码头彭于晏
https://www.bilibili.com/video/av93050588?from=search,日本疫情报告第三弹，日本家长和老奶奶谁的迷惑能力更强？阿苍亲历后来吐槽~,1098,0,2020-03-02,福冈阿苍
https://www.bilibili.com/video/av90104812?from=search,良心安利｜如何利用疫情宅家期间快速成为学霸！kindle｜iPad｜笔记本｜各种格式都能找到,3.4万,75,2020-02-19,潘子Jane
https://www.bilibili.com/video/av88190139?from=search,判了！全国首例：疫情期间妨害公务被判一年零三个月,18.7万,195,2020-02-11,努宝菌
https://www.bilibili.com/video/av85110684?from=search,对抗新型冠状病毒肺炎疫情下，普通情侣的一天,26.3万,1378,2020-01-26,大胖和软软
https://www.bilibili.com/video/av88359797?from=search,中国加油|面对疫情，不同肤色的他们这样说…拒绝歧视！,4.8万,941,2020-02-12,羊咩咩和丫吖吖
https://www.bilibili.com/video/av85177469?from=search,武汉市长：春节和疫情致500万人离开武汉,31.8万,40,2020-01-26,央视新闻
https://www.bilibili.com/video/av88428216?from=search,疫情期间怎么遛狗？铲屎官教你做好狗狗防护【小短腿Duby】,8.6万,1212,2020-02-12,小短腿Duby
https://www.bilibili.com/video/av87065709?from=search,【沙雕动画】疫情期间宅在家的真实状态,19.7万,737,2020-02-06,XM25
https://www.bilibili.com/video/av89295726?from=search,抗击疫情，厨师长教你:在家学做家常辣椒酱，拌饭两大碗吃不过瘾,6.1万,870,2020-02-16,游厨冯马迁
https://www.bilibili.com/video/av91392461?from=search,疫情封路主人回不了家 好心邻居投喂狗狗不料结局反转,5.5万,22,2020-02-24,看新闻我只用B站
https://www.bilibili.com/video/av88999373?from=search,疫情期间访华后 柬埔寨首相又“刚”一次！亲自迎接邮轮乘客,14.0万,194,2020-02-14,小央视频
https://www.bilibili.com/video/av92509387?from=search,【日本疫情现状】日本人疯抢厕纸?多数人仍不戴口罩？,1.2万,67,2020-02-29,钱偷税
https://www.bilibili.com/video/av88250465?from=search,【对王之王】唐伯虎——抗击疫情版,10.6万,66,2020-02-11,秋和良月
https://www.bilibili.com/video/av91844736?from=search,疫情虽飙升，韩国人依旧聚餐，并非人人戴口罩,3.6万,76,2020-02-26,是牧羊女
https://www.bilibili.com/video/av92405580?from=search,【cover】lalala疫情结束后想立马见到你《goodbye days》YUI,6363,35,2020-02-29,一直在吃的周梓琦
https://www.bilibili.com/video/av88609832?from=search,【钟南山】回应：新冠肺炎疫情带来什么启示？,14.0万,238,2020-02-13,央视频
https://www.bilibili.com/video/av84562104?from=search,国家卫健委： 一旦疫情扩大、病例增加，随时启动后备医院,36.1万,115,2020-01-22,小央视频
https://www.bilibili.com/video/av87533287?from=search,湖北师傅外出跑长途，发现回不了湖北，到处“流浪”，被汉中高速交警救助，疫情版《幸福终点站》,19.2万,279,2020-02-08,吾乃莎莎
https://www.bilibili.com/video/av86312175?from=search,新冠疫情特殊时期，上海市民去Costco买，一千多块的牛肉，囤着在家慢慢吃,26.0万,293,2020-02-02,上海滩小老噶
https://www.bilibili.com/video/av87480436?from=search,新冠疫情，日本为何如此卖力地援助中国？,19.7万,627,2020-02-08,一木财经
https://www.bilibili.com/video/av87061393?from=search,疫情期间不能出门，男子1天内在客厅跑100公里，达1万多圈！,22.5万,124,2020-02-06,叫我矮冬瓜
https://www.bilibili.com/video/av92315203?from=search,当日本学生得知疫情要停课了,2.7万,28,2020-02-28,Coco竚
https://www.bilibili.com/video/av88868997?from=search,【飞碟说】扩大疫情的超级传播者，究竟有多可怕？,12.1万,337,2020-02-14,飞碟说
https://www.bilibili.com/video/av92587335?from=search,【mia】水彩疫情期间在家的我……,7299,34,2020-02-29,拳头伍壹mia
https://www.bilibili.com/video/av84761218?from=search,亲身体验 武汉肺炎疫情下 我发烧去了医院 慌的一米,33.6万,349,2020-01-23,饭岛要要要
https://www.bilibili.com/video/av90879122?from=search,从《周易》看疫情20200221（直播回放）,6.2万,349,2020-02-22,周易小王子
https://www.bilibili.com/video/av86080703?from=search,湖南省卫生计生监督局局长张辉突发心梗去世，抗击疫情连续工作15天,22.7万,1788,2020-02-01,情系芷兰一生
https://www.bilibili.com/video/av91643952?from=search,美国国防部长：受疫情影响 美韩双方考虑缩小联合军演规模,3.3万,78,2020-02-26,小央视频
https://www.bilibili.com/video/av92526938?from=search,【奶凶弟弟】脱单心机裸妆｜疫情结束快去见你最想见的人吧,7979,237,2020-02-29,奶凶弟弟
https://www.bilibili.com/video/av92584281?from=search,【韩国疫情蔓延严重 #首尔市民排队抢购口罩# 】2月28日，韩国受新冠肺炎疫情蔓延影响，首尔市民在一家百货公司门前排起长队购买口罩。#韩国市民排队抢购口罩,1.3万,23,2020-02-29,weizhuozhuo
https://www.bilibili.com/video/av87700176?from=search,【沙雕动画】今天也是因疫情宅在家的一天~,15.9万,401,2020-02-09,YY的奇妙冒险
https://www.bilibili.com/video/av91294266?from=search,老男孩接到镇长的特殊任务，先拿村里的疫情防控装备研究一下,5.2万,352,2020-02-24,鄂东老男孩
https://www.bilibili.com/video/av91416027?from=search,由于疫情只能和热恋的女朋友分开，打工仔鸡哥天天都睡不着！,4.6万,280,2020-02-24,银神十八哥
https://www.bilibili.com/video/av92051346?from=search,纽约州拨款4000万美元用于应对潜在疫情,3.3万,42,2020-02-27,中国日报
https://www.bilibili.com/video/av91126393?from=search,“抗击疫情，用我必胜！”,6.7万,43,2020-02-23,央视新闻
https://www.bilibili.com/video/av86629436?from=search,疫情下不一样的北京城，25年未出现过的景象，20200202.庚子年农历初九,20.1万,480,2020-02-04,看雨的小海
https://www.bilibili.com/video/av89818871?from=search,中国外交部：对日本疫情感同身受 愿尽力相助,10.7万,89,2020-02-18,小央视频
