link,title,watch,bullet_chat,time,up
https://www.bilibili.com/video/av92206728?from=search,大司马吃鸡最有节目效果的一天，加密通话和起飞外加离奇死亡，本人居然还说了句：有男酮，快跑！,20.0万,5862,2020-02-28,艺术家阿克曼
https://www.bilibili.com/video/av92608126?from=search,战争射击经典大作，十三年前诺基亚上的“吃鸡”手游《兄弟连》,9505,47,2020-02-29,码农掌叔
https://www.bilibili.com/video/av92057554?from=search,【小刘体验】拥有3000不到畅玩王者，吃鸡的iPad mini5真的爽！,8674,11,2020-02-27,道格拉斯小刘
https://www.bilibili.com/video/av92345818?from=search,XDD这狙打的我给99.9分 14杀轻松吃鸡,9760,10,2020-02-28,丁小基TV
https://www.bilibili.com/video/av92286533?from=search,吃鸡模拟战：一个神操作，整队40人陪葬火海。,1.4万,52,2020-02-28,在下顾小刀
https://www.bilibili.com/video/av89462501?from=search,绝地丁俊晖？百里开外撞人进窗！路路吃鸡班绝地求生搞笑集锦#60,15.1万,746,2020-02-16,路路迷路路
https://www.bilibili.com/video/av89350382?from=search,女人不能玩吃鸡？我是这么回答的,33.5万,132,2020-02-16,骑不快的H
https://www.bilibili.com/video/av92452018?from=search,捷克【我的世界】幸运枪战！开场 M416 打片天下，最后谁会吃鸡,8908,82,2020-02-29,捷克PXJ
https://www.bilibili.com/video/av89128158?from=search,947米！4倍镜AK扫射，新的世界纪录？地震也不能阻止我吃鸡——【绝地求生精彩搞笑集锦#60 PUBG WTF#60】,9.5万,328,2020-02-15,吃鸡有戏
https://www.bilibili.com/video/av92656786?from=search,大司马居然开始在吃鸡里“加密通话”？大型水友见面会，见面第一句就是“歪比巴卜”！,1.4万,403,2020-02-29,司马大食堂
https://www.bilibili.com/video/av92421291?from=search,【中字】论两外国妹子是如何把武侠吃鸡玩成躲猫猫的,2940,4,2020-02-28,我鼻子上有只蜜蜂
https://www.bilibili.com/video/av91604054?from=search,3狂徒三星劫&满血吃鸡，第五天，耗时4000分钟,4.4万,260,2020-02-25,肝帝小强
https://www.bilibili.com/video/av91929422?from=search,（双视角）PDD直播连线大司马组吃鸡战队！马老师老突击手了,5.6万,259,2020-02-26,猪酱的日常
https://www.bilibili.com/video/av89466245?from=search,大司马2.16直播录像：玩个吃鸡都分不清敌我呀，什么鬼？,27.3万,1.2万,2020-02-16,大司马工作室
https://www.bilibili.com/video/av92312418?from=search,【炉石传说囚徒】新版本玩好叶问就能吃鸡,8434,20,2020-02-29,炉石传说囚徒
https://www.bilibili.com/video/av92153961?from=search,大司马离吃鸡最近的时刻，却把耳机戴反！决赛圈手残扔光急救包！,8012,272,2020-02-28,司马大食堂
https://www.bilibili.com/video/av92455750?from=search,【狗贼的吃鸡局028】来！中门对狙！,5.9万,1353,2020-02-29,炉石萌萌哒的狗贼
https://www.bilibili.com/video/av69286860?from=search,Minecraft 幸运方块【天堂猎人】小白登场 !! 第三届 Youtuber 【幸运大逃杀】今晚吃鸡 !! 全字幕,50.5万,6617,2019-09-28,阿神的Bili官方頻道
https://www.bilibili.com/video/av92409320?from=search,大司马吃鸡时再次听到自己的经典语录！笑成红皮烤鸭！,3.1万,316,2020-02-28,司马大食堂
https://www.bilibili.com/video/av92541011?from=search,【影子战场 解说拒绝】 13杀吃鸡！韩国产武侠吃鸡游戏 封测！,1.8万,311,2020-02-29,解说拒绝
https://www.bilibili.com/video/av92444766?from=search,马老师指挥水友帮自己吃鸡，不料队伍混入饭友，最终把马老师打倒在地！！！,7455,37,2020-02-29,酱油阿K
https://www.bilibili.com/video/av92191718?from=search,吃鸡新图外服都开始这么打了 一把冲锋枪近战无敌,11.8万,879,2020-02-28,痒局长
https://www.bilibili.com/video/av91326125?from=search,侠客红尘：只搜小电话亭吃鸡，神枪，急救包，“巨肥”实锤,7276,67,2020-02-24,侠客红小尘
https://www.bilibili.com/video/av92145505?from=search,大司马：pdd找我组吃鸡战队，让我做突击位，我的一首冲锋枪不谈，他还是心里有数的,7985,39,2020-02-27,电竞山里娃
https://www.bilibili.com/video/av92028032?from=search,【炉石瓦莉拉2.26录播】吃鸡千万条 铜须第一条 野兽臭弟弟 再也不信它！,3.5万,664,2020-02-27,炉石传说瓦莉拉
https://www.bilibili.com/video/av91766568?from=search,成果（诸葛大力）斗鱼首秀，携手张一铎（赵海棠）爆笑吃鸡，在线背《出师表》,5.0万,72,2020-02-26,林君_
https://www.bilibili.com/video/av91925342?from=search,PDD欲组建老年人吃鸡车队：大司马，茄子，再拉个谁好？,11.1万,894,2020-02-26,PDD在B站
https://www.bilibili.com/video/av91679929?from=search,【爱情公寓】成果（诸葛大力）斗鱼首秀，携手张一铎（赵海棠）爆笑吃鸡，赵海狸在线背《出师表》,10.7万,77,2020-02-25,Fairy陌小叶
https://www.bilibili.com/video/av92447065?from=search,大司马吃鸡竟遇“人体音箱”？在听到自己的专辑《正方形的圆》后，不禁笑出猪叫！,4.4万,95,2020-02-29,司马大食堂
https://www.bilibili.com/video/av91602177?from=search,游戏推荐：魔幻冷兵器 坐骑加枪也给力《孤岛先锋》吃鸡手游试玩,2.3万,51,2020-02-25,飞竞FeverGame
https://www.bilibili.com/video/av92462494?from=search,大司马吃鸡遇狂热水友告白：“马老师我爱你！”大司马害羞地转头就跑~,8440,139,2020-02-29,司马大食堂
https://www.bilibili.com/video/av92002796?from=search,vlog.08▹夫妻生活｜德克士炸鸡·面条忠粉·牛奶意面·露营经历·直播吃鸡·番茄牛肉盖饭·菊花酸爽·给男人理发·喂食服务,8501,446,2020-02-29,隔壁六姨
https://www.bilibili.com/video/av90646295?from=search,突击手蜜獾：挑战只用军营物资吃鸡，打一半突然黑屏，这都没死！,9.1万,429,2020-02-21,突击手蜜獾
https://www.bilibili.com/video/av86111092?from=search,狙击手麦克：一身青龙战甲，一辆玛莎拉蒂，想要吃鸡简单无比！,33.8万,1974,2020-02-01,狙击手麦克
https://www.bilibili.com/video/av64413314?from=search,现在吃鸡卖外挂的都这么硬核得吗！？各种内幕爆料！【绝地求生】,181.6万,8937,2019-08-19,库特菌
https://www.bilibili.com/video/av84882563?from=search,两年，300个吃鸡视频，1000万粉丝，这视频希望能勾起你的回忆,26.7万,3513,2020-01-24,燃茶哥哥在此
https://www.bilibili.com/video/av86218474?from=search,Shroud在新图捡到空投！？大炮16杀吃鸡！！第六赛季 绝地求生大逃杀 击杀集锦,30.8万,1767,2020-02-02,超級突破手乔治
https://www.bilibili.com/video/av91241651?from=search,挑战全网不用枪吃鸡,8.0万,159,2020-02-24,饕餮冰
https://www.bilibili.com/video/av82814920?from=search,吃鸡时烟雾弹扔多了带来的后果~~,62.1万,120,2020-01-10,橙子装机合作社
https://www.bilibili.com/video/av92454807?from=search,玩吃鸡的小姐姐都这么可爱吗！？,8157,114,2020-02-29,废物小成
https://www.bilibili.com/video/av29860384?from=search,「痴鸡小队Ⅱ」第1集：痴鸡小队落地流离 辣鸡偶遇公式吃鸡,475.6万,2.2万,2018-08-20,痴鸡小队官方
https://www.bilibili.com/video/av92893300?from=search,【17shou】单人20杀吃鸡 兽：简简单单嗷 三波一串三 无情装甲车 大炮抽就完事了,2975,14,2020-03-02,Once777丷
https://www.bilibili.com/video/av90222940?from=search,蛋蛋模仿秀331：挑战史上最多杀敌 淘汰117个玩家 成功吃鸡,9.7万,518,2020-02-20,蛋蛋炒范
https://www.bilibili.com/video/av91707620?from=search,几天不玩Shroud的猎杀者就掉了！？金狙跳杀吃鸡！击杀集锦 Apex 英雄 Legends 第四赛季 魔王,4.8万,210,2020-02-26,超級突破手乔治
https://www.bilibili.com/video/av42537023?from=search,【痴鸡小队Ⅱ】终结：一波三折终吃鸡 大家春节快乐！大吉大利！,279.9万,3.8万,2019-02-03,痴鸡小队官方
https://www.bilibili.com/video/av24434703?from=search,【绝地求生-痴鸡小队】第11.5+0.5集: 铁锅用到底，呆鸡与粉丝奇遇终吃鸡。,470.3万,2.1万,2018-06-06,痴鸡小队官方
https://www.bilibili.com/video/av92987346?from=search,pubg奇迹星周末第一周第三日第三场4AM吃鸡,3130,71,2020-03-02,L之影
https://www.bilibili.com/video/av87858053?from=search,【周一吃鸡】麦辣鸡翅味炸整鸡，超值70块套餐，2只整鸡加2个鸡腿堡加3瓶可乐,14.4万,771,2020-02-10,太阳探店Plus
https://www.bilibili.com/video/av86716546?from=search,Shroud终于重新使用M416！新图吃鸡！！第六赛季 绝地求生大逃杀 击杀集锦,23.8万,870,2020-02-04,超級突破手乔治
https://www.bilibili.com/video/av85922593?from=search,狙击手麦克：吃鸡太无聊，给大家开箱一个神秘的玩具，能上天入地,27.7万,1447,2020-01-31,狙击手麦克
https://www.bilibili.com/video/av86468699?from=search,看到最后！一把能让你喊出卧槽的“吃鸡”！,19.5万,934,2020-02-03,可爱萌新-蒂芙特
https://www.bilibili.com/video/av91577296?from=search,XDD四排【第一视角】卡拉金吃鸡:马中带秀98k 想蜜蜂仔的第n天,4.1万,746,2020-02-25,小叮当频道
https://www.bilibili.com/video/av90767524?from=search,玩了六千个小时吃鸡 只为了让你点进来看一眼,4.0万,221,2020-02-22,预见2019
https://www.bilibili.com/video/av92277623?from=search,【游戏反坑局】影子战场 黑色沙漠改编的最高画质魔幻吃鸡游戏,2.1万,165,2020-02-28,方头人
https://www.bilibili.com/video/av89644866?from=search,敌我吃鸡111期：少壮不努力，自挂东南墙,10.0万,1974,2020-02-17,虎视眈眈频道
https://www.bilibili.com/video/av83845363?from=search,吃鸡换弹声更新 愈发真实！新旧版本枪械换弹声对比,39.6万,358,2020-01-17,Stan李昂
https://www.bilibili.com/video/av90908669?from=search,【刀圈小饭馆】第119期 斗鸡忘关麦 怒撕《情商》疯狂单人吃鸡 YYF 斗鸡 大mu hao 狗哥,6.8万,521,2020-02-23,青木菌Aoki
https://www.bilibili.com/video/av91794503?from=search,狗哥（成果）25日吃鸡的一百种死法，现场背出师表。有下次直播时间哦！,4.5万,34,2020-02-26,是饼还是炳
https://www.bilibili.com/video/av91114060?from=search,免费加速器2.0来了，吃鸡GTA5都没问题！,3.6万,31,2020-02-23,把书慢慢的撕坏
https://www.bilibili.com/video/av87427046?from=search,神超：外挂已续费 顶尖王者局六光满血吃鸡！三星VN神装一波抬走两人,17.1万,2062,2020-02-08,积极向上的十二
https://www.bilibili.com/video/av59578295?from=search,神超不做人云顶篇：超详细！神超教你云顶之弈100%吃鸡套路！,138.3万,1482,2019-07-17,GoDlike_神超
https://www.bilibili.com/video/av65978608?from=search,大sao回家吃鸡，做一盆腐竹焖鸡，和老爸一瓶啤酒谈邮轮行，暖心,129.2万,9831,2019-08-30,徐大sao
https://www.bilibili.com/video/av91735139?from=search,诸葛大力 成果 蓝战非 大力 赵海棠直播吃鸡 被粉丝水友狙击录像视频 全程高能 狗哥 爱情公寓 张伟 犬来八荒 美女 女神 萌妹 小姐姐,4.1万,415,2020-02-26,主播CC
https://www.bilibili.com/video/av91775152?from=search,【过 于 真 实】和大佬吃鸡时的你有多卑微？,3.8万,116,2020-02-26,呆毛C
https://www.bilibili.com/video/av90242608?from=search,吃鸡老湿：为什么主播不打沙漠图？这BUG一直不修复实在太恶心！,8.9万,205,2020-02-20,吃鸡老湿
https://www.bilibili.com/video/av24397434?from=search,【绝地求生-痴鸡小队】第11.5集: 呆鸡中计，一把铁锅闯天涯；鬼使神差，绝境逢生竟吃鸡！,460.3万,1.5万,2018-06-05,痴鸡小队官方
https://www.bilibili.com/video/av84470502?from=search,自制吃鸡蹦蹦—— 第一次野外测试,21.0万,539,2020-01-29,飞飞舰长
https://www.bilibili.com/video/av89687807?from=search,亲测吃鸡胜率80%！卢登大嘴变身后排去质器！这是真正能吃鸡的云顶之奕套路啊,9.1万,553,2020-02-17,文艺青年王小鱼
https://www.bilibili.com/video/av43600128?from=search,【老E】一款3人追杀，57人逃亡的吃鸡游戏,133.6万,4409,2019-02-15,EdmundDZhang
https://www.bilibili.com/video/av59042359?from=search,【工地搬砖指南】走，大兄弟跟我去工地搬砖吃鸡！,109.8万,4041,2019-07-13,共青团中央
https://www.bilibili.com/video/av89460824?from=search,小光偷偷練習空島幸運方塊...會崩潰還是會吃雞？！【麥塊Minecraft】,9.1万,1083,2020-02-16,雙聲類小光
https://www.bilibili.com/video/av78797738?from=search,粉丝要求烤100鸡屁股，小伙吃鸡屁股吃撑是什么体验？,56.2万,1734,2019-12-10,小屁孩烧烤
https://www.bilibili.com/video/av77447746?from=search,林小北云顶之弈：成型等于吃鸡？完胜海洋法的套路来了！,43.0万,1440,2019-11-29,林小北Lindo
https://www.bilibili.com/video/av84328186?from=search,狙击手麦克：挑战用工程兵吃鸡，一堵盾墙万夫莫开，12杀冲刺冠军,27.3万,682,2020-01-21,狙击手麦克
https://www.bilibili.com/video/av91122434?from=search,Shroud玩限时经典老图！不讲理15杀吃鸡！！击杀集锦 Apex 英雄 Legends 第四赛季 魔王,5.1万,299,2020-02-23,超級突破手乔治
https://www.bilibili.com/video/av91149837?from=search,荒野行动：和大宝一起玩50v50，一直苟到决赛圈1杀吃鸡,4.8万,645,2020-02-23,磊哥游戏
https://www.bilibili.com/video/av90178240?from=search,【刀圈小酒馆】50：枫哥相声吃鸡天团 Xiao8分析LGD和OG,5.7万,1115,2020-02-19,电竞迟小超
https://www.bilibili.com/video/av84179373?from=search,"百元神机大战吃鸡？LOL已经不在话下！鞋盒当然是标配，真""绝地求生""，不是PUBG LITE！",20.1万,1029,2020-01-19,图吧七七
https://www.bilibili.com/video/av88331763?from=search,大司马吃鸡手拿撬棍！干不过一个赤手空拳！,11.4万,2015,2020-02-12,吟游大司人
https://www.bilibili.com/video/av92584365?from=search,创意工坊新玩法：怪兽大作战，怪兽在吃鸡游戏里，你肯定没见过！,9751,77,2020-02-29,庄先森解说
https://www.bilibili.com/video/av86433739?from=search,我刚决定阵容就吃鸡了？,11.4万,556,2020-02-03,小公主佐良娜
https://www.bilibili.com/video/av90783001?from=search,“吃鸡”版的穿越火线，63名选手轰炸区往返跑，被炸死就算输！,4.6万,691,2020-02-22,小贝的游戏食堂
https://www.bilibili.com/video/av88475850?from=search,突击手蜜獾：挑战保护一名挂机敌人，让她吃鸡！化身隔壁老王,8.8万,308,2020-02-12,突击手蜜獾
https://www.bilibili.com/video/av44843781?from=search,吃鸡偶遇自闭少女？【小潮国基网骗】,191.6万,7539,2019-02-27,小潮院长
https://www.bilibili.com/video/av89020671?from=search,一把吃鸡游戏 让我成为了百万粉主播的爸爸 !!! ???,2.6万,156,2020-02-14,废物小成
https://www.bilibili.com/video/av89789947?from=search,神超6火18连胜！二阶段白嫖两张千珏 三阶段火男掘墓安妮 最后一回合转型6影惊险吃鸡！,7.4万,761,2020-02-18,积极向上的十二
https://www.bilibili.com/video/av90887303?from=search,吃鸡游戏SFM动画：假如吃鸡变的很真实3,4.8万,75,2020-02-22,萝卜制造bili
https://www.bilibili.com/video/av80343148?from=search,大密 | 吃鸡吗？柴火香那种，大锅都要满出来了 | 南充跑山鸡探店,38.4万,1739,2019-12-23,大胃王密子君
https://www.bilibili.com/video/av86122539?from=search,0.01秒优势极限吃鸡！路路吃鸡班绝地求生搞笑集锦#59,14.7万,506,2020-02-01,路路迷路路
https://www.bilibili.com/video/av81971993?from=search,大爷吃鸡理由：这鸡太坏了，不得不吃它,26.3万,2818,2020-01-04,结巴老爹
https://www.bilibili.com/video/av91889222?from=search,搞笑吃鸡183：P城嚣张三人组，竟遭15人非法组队钓鱼，怎么举报？,2.4万,37,2020-02-26,大师兄说游
https://www.bilibili.com/video/av85283197?from=search,【云顶之弈】 金钱之力 ！ 全5费卡吃鸡！,13.5万,531,2020-01-27,香菇滑鸡_
https://www.bilibili.com/video/av88591060?from=search,根据真实事件改编：小夫妻来到孤岛吃鸡，被要求玩大尺度游戏！,8.4万,1188,2020-02-13,来呀官人
https://www.bilibili.com/video/av86090107?from=search,二老师录屏组：能刚能苟”高守“战术，VSS强势23沙吃鸡！,11.4万,763,2020-02-01,二老师原创
https://www.bilibili.com/video/av21798487?from=search,【大忽悠】UP主吃鸡行骗，竟被当场揭穿身份...,238.2万,2.9万,2018-04-07,吴织亚切大忽悠
https://www.bilibili.com/video/av41039569?from=search,「痴鸡小队Ⅱ」第11.5集穿越篇：小队遭遇科技 梦回三国率土吃鸡,212.4万,1.1万,2019-01-18,痴鸡小队官方
https://www.bilibili.com/video/av81138021?from=search,国内吃鸡主播有几个用这玩意？,38.0万,58,2019-12-29,丶染阿
https://www.bilibili.com/video/av92480179?from=search,【XDD】RNG第一人称，奇迹星最后一局，RNG15杀吃鸡,8282,44,2020-02-29,阿西莱福特
https://www.bilibili.com/video/av82656413?from=search,10.1最新版本吃鸡套路，胜率90%，离子火花水晶蝎，这蝎子死不了还能秒人？,20.8万,507,2020-01-09,文艺青年王小鱼
https://www.bilibili.com/video/av28386938?from=search,【老番茄】我与广东靓仔的燃情吃鸡之旅,219.7万,9952,2018-08-04,老番茄
https://www.bilibili.com/video/av86169765?from=search,蛋蛋模仿秀317：这可能是史上最快的一局吃鸡游戏,16.0万,1501,2020-02-02,蛋蛋炒范
https://www.bilibili.com/video/av91329868?from=search,【宅家系列6】大嘴王吃鸡挑战！蒜香油辣，憨憨小伙一口竟然吃这么多！,3.3万,299,2020-02-24,一碗编辑部
https://www.bilibili.com/video/av81229613?from=search,穿越火线HD吃鸡模式出现女角色，简直太美，爱了！,35.6万,704,2019-12-31,薄海纸鱼yu
https://www.bilibili.com/video/av82722479?from=search,成功在学校的智能公告栏玩吃鸡,29.2万,854,2020-01-09,welcomebbbbbb
https://www.bilibili.com/video/av89701078?from=search,“吃鸡”一起玩过山车！挑战用第一人称，开摩托在轨道跑！,6.6万,447,2020-02-17,小贝的游戏食堂
https://www.bilibili.com/video/av91618782?from=search,吃鸡自定义武器：爆音98K，一把靠音浪来解决敌人的枪[SFM],2.8万,110,2020-02-25,萝卜制造bili
https://www.bilibili.com/video/av88547891?from=search,这是我见过最牛逼的吃鸡，没有之一！,9.6万,349,2020-02-13,蹲在马桶上沉思的老宋
https://www.bilibili.com/video/av87131258?from=search,steam厨房大逃杀 队友全被僵尸抓死 我灭一个队复活队友吃鸡直播回放,13.2万,123,2020-02-06,灾变杰克_Jack影视
https://www.bilibili.com/video/av19445340?from=search,【国际网骗】《绝地求生》各国人民吃鸡记,170.7万,2.7万,2018-02-11,Gluneko
https://www.bilibili.com/video/av92021860?from=search,使命召唤16大逃杀吃鸡发布日期确定?免费下载·200人超大地图·游戏内地图彩蛋最新内容解析!!!,2.1万,28,2020-02-27,吃瘪狂魔老究刺
https://www.bilibili.com/video/av88042132?from=search,神超：谁说拉夫不配吃鸡？选对了路直接白嫖拉夫 高质量6狂战雷霆刺吃鸡,10.2万,1407,2020-02-10,积极向上的十二
https://www.bilibili.com/video/av87780697?from=search,讲堂突击手蜜獾：挑战只用讲堂的物资20杀吃鸡，天降敌人，雪中送炭！,10.0万,425,2020-02-09,突击手蜜獾
https://www.bilibili.com/video/av81594585?from=search,新年快乐！这是我见过的一群最有素质的吃鸡玩家,28.9万,560,2020-01-01,Stan李昂
https://www.bilibili.com/video/av77019193?from=search,当4AMForever永远1V2吃鸡时 各国（地区）解说和主播的反应,50.3万,1191,2019-11-25,吃鸡有戏
https://www.bilibili.com/video/av84272834?from=search,敌我吃鸡110期：这一幕是.... 万 佛 朝 宗 ？,19.9万,2212,2020-01-20,虎视眈眈频道
https://www.bilibili.com/video/av80493764?from=search,“吃鸡”滑翔机能冲出沙漠围墙，探索外面的世界吗？作死大挑战！,35.7万,571,2019-12-24,小贝的游戏食堂
https://www.bilibili.com/video/av91599271?from=search,【奇怪君/和平精英】 和平精英奇怪君 这么肥的地方没人来？ 雪图单人四排20杀吃鸡 奇怪君和平精英游戏实况解说,2.0万,684,2020-02-25,真是奇怪le
https://www.bilibili.com/video/av83924160?from=search,马老师回归吃鸡到底有多强？小叮当训练赛“一帧锁定”！外挂级别操作,16.3万,394,2020-01-18,喜欢你justyou
https://www.bilibili.com/video/av91984404?from=search,【边伯贤】当边伯贤吃鸡偶遇中国小哥哥 -I'm 2years old~,1.4万,87,2020-02-27,想要做锦鲤的竹子
https://www.bilibili.com/video/av61950960?from=search,【电脑装机】2600元35.5w跑分高特效稳80帧吃鸡主机 垃圾佬的日常,65.9万,1.4万,2019-08-04,爱搞机的小辉
https://www.bilibili.com/video/av83508134?from=search,当阴险的伏地魔LYB来到职业训练赛能否carry吃鸡？,16.3万,761,2020-01-15,痒局长
https://www.bilibili.com/video/av81013385?from=search,穿越火线HD吃鸡模式上线！载着一车的队友去找敌人，好刺激！,34.2万,642,2019-12-28,薄海纸鱼yu
https://www.bilibili.com/video/av88540712?from=search,神超：我这把游侠糊透了！谁让我玩的光？？ 4-1转游侠继续天胡吃鸡！,8.6万,1231,2020-02-13,积极向上的十二
https://www.bilibili.com/video/av67356649?from=search,有些人表面是主持人，吃鸡主播。背后却是铠甲勇士！,85.3万,3400,2019-09-11,一片叶子YE
https://www.bilibili.com/video/av84951709?from=search,大司马回归吃鸡后最捞的一天,16.7万,3744,2020-01-25,艺术家阿克曼
https://www.bilibili.com/video/av88228429?from=search,何必：挑战空投武器DBS霰弹枪吃鸡！却意外完成了另一项挑战！,10.0万,411,2020-02-11,何必解说
https://www.bilibili.com/video/av88645847?from=search,密室版吃雞！噢我的天死了就要砍頻道！？【小光實況精華】『HALF DEAD 2』Ft.阿神、羽毛、柏慎、不破炎枫、SOSO,7.9万,242,2020-02-13,雙聲類小光
https://www.bilibili.com/video/av80624055?from=search,吃鸡游戏的换弹匣方式 如何体验在真铁上？紧急装填（Emergency Reload）和战术装填（Tactical Reload）,27.8万,561,2019-12-26,HitMag
https://www.bilibili.com/video/av91645616?from=search,【性价比装机】怒跑44W当你准备搞主机不妨看看我装的主机看看多强 吃鸡直播LOL随便杀,1.9万,93,2020-02-26,上饶垃圾王
https://www.bilibili.com/video/av92283410?from=search,只用散弹枪 单人四排14杀吃鸡！,7447,91,2020-02-28,废物小成
https://www.bilibili.com/video/av87071361?from=search,大司马吃鸡搞笑集锦：一波操作把自己给逗乐了！,11.7万,1668,2020-02-06,吟游大司人
https://www.bilibili.com/video/av82375559?from=search,狙击手麦克：挑战用热追踪导弹吃鸡，直接当98K用，和狙击手对射,26.6万,994,2020-01-07,狙击手麦克
https://www.bilibili.com/video/av26342654?from=search,【C菌】爆笑! 最傻缺吃鸡模拟器【智障游戏合集 | 第45期】,192.3万,1.9万,2018-07-07,渗透之C君
https://www.bilibili.com/video/av91262434?from=search,【Tetris99】初次在直播中吃鸡的桃子【桃开二度】,2.0万,177,2020-02-24,黑桃影
https://www.bilibili.com/video/av38222433?from=search,绝地求生：和三个御姐一起吃鸡是什么体验？前方高能请系好安全带；主播吃鸡遭男水友开变声器表白，在现场的小姐姐都快崩溃到哭了,214.7万,2358,2018-12-16,吃鸡陪玩酱
https://www.bilibili.com/video/av84845278?from=search,突击手蜜獾：挑战用医疗枪不停的救敌人吃鸡！暴躁敌人秒变小乖乖！,17.0万,546,2020-01-24,突击手蜜獾
https://www.bilibili.com/video/av73158230?from=search,来感受一下【华为MateX】折叠屏手机玩吃鸡,65.8万,644,2019-10-23,沈个个
https://www.bilibili.com/video/av88018442?from=search,突击手蜜獾：挑战只靠一名挂机妹子吃鸡，靠头硬是把她拱进房间！,8.9万,546,2020-02-10,突击手蜜獾
https://www.bilibili.com/video/av88369334?from=search,【炉石瓦莉拉】托奇空城流吃鸡 精彩 紧张 刺激 爽！,7.3万,1223,2020-02-12,炉石传说瓦莉拉
https://www.bilibili.com/video/av42432888?from=search,【吃鸡还能这么玩】吃鸡版“巴音布鲁克”逮虾户大赛精彩回放1月31日首届雪地维寒迪地图环岛AE86,110.2万,2995,2019-02-02,绝地飞车-教主V
https://www.bilibili.com/video/av92333337?from=search,普通人吃鸡,6534,119,2020-02-28,鬼姬君临
https://www.bilibili.com/video/av78057495?from=search,【古人吃点啥】宋代年薪百万的厨娘怎么吃鸡？,28.9万,934,2019-12-04,曼食慢语
https://www.bilibili.com/video/av89297405?from=search,神超：在这个版本 我这个阵容和质量加装备 稳吃鸡 没有人能够打赢我,6.5万,1002,2020-02-16,积极向上的十二
https://www.bilibili.com/video/av29980600?from=search,五五开第一次吃鸡只有两杀，却比任何时候都笑的开心！,246.8万,9420,2018-08-22,为什么露露EZ
https://www.bilibili.com/video/av91209000?from=search,【躺 躺 鸡】处处吻吃鸡版，他打她打她打他打他打他,2.0万,78,2020-02-24,光风anmuym
https://www.bilibili.com/video/av66031665?from=search,用毒液的变声器整蛊吃鸡路人？路人竟没在怕的！,59.9万,1773,2019-08-30,信徒Shinja
https://www.bilibili.com/video/av24547513?from=search,【大忽悠】吃鸡遇到戏精粉丝，真是捡到宝了,183.7万,2.0万,2018-06-08,吴织亚切大忽悠
https://www.bilibili.com/video/av87813193?from=search,神超：这波野怪只要来个大剑来个妮寇我就满血复活 必然吃鸡！,9.5万,782,2020-02-09,积极向上的十二
https://www.bilibili.com/video/av86256953?from=search,【酒馆战棋】三个随从一样能吃鸡！,13.9万,144,2020-02-02,吾孤依枫为伴
https://www.bilibili.com/video/av90865281?from=search,妈妈扮演吃鸡人物还帮我某交友软件！[随手拍vlog],3.2万,501,2020-02-22,RachelR星星
https://www.bilibili.com/video/av85577573?from=search,【炉石瓦莉拉】男水友代发 挂机的阿凯吃鸡教学,8.7万,1428,2020-01-29,炉石传说瓦莉拉
https://www.bilibili.com/video/av91218448?from=search,吃鸡老湿：开车过机场大桥最机智的方式！毫发无伤戏耍桥头敌人！,3.0万,190,2020-02-24,吃鸡老湿
https://www.bilibili.com/video/av87646126?from=search,云顶雷电法王肖永信！第八7滴血四把电刀剧毒游侠连胜吃鸡！,9.4万,1462,2020-02-09,积极向上的十二
https://www.bilibili.com/video/av85240806?from=search,大司马的吃鸡日记：留给马老师的死法不多了！,14.8万,1579,2020-01-27,吟游大司人
https://www.bilibili.com/video/av90267054?from=search,吃鸡新版本分析：神仙们不会被制裁了！M16重出江湖？！,4.6万,99,2020-02-20,预见2019
https://www.bilibili.com/video/av78504148?from=search,吃鸡为什么比CS更受欢迎？游戏公司是如何一步步向菜鸟玩家妥协的？,26.1万,3845,2019-12-08,老蒋巨靠谱
https://www.bilibili.com/video/av75854535?from=search,不升级酒馆一星流吃鸡全程！稳定前四！,41.5万,521,2019-11-16,兔子有益
https://www.bilibili.com/video/av89721942?from=search,稳了！4780mah的小米10玩吃鸡能玩多长时间？,5.6万,121,2020-02-17,龙二哥测手机续航
https://www.bilibili.com/video/av91778801?from=search,卑微蓝战非，用十年寿命倒立拉稀，出门小拇指被撞100次，换来与狗哥一把吃鸡,2.2万,81,2020-02-26,欢柴犬
https://www.bilibili.com/video/av84949416?from=search,和平精英：挑战穿4件“恐龙睡衣”吃鸡，连怼4队称霸G港，全程爆笑,16.5万,824,2020-01-25,老撕鸡解说
https://www.bilibili.com/video/av80943149?from=search,绝地求生新模式开启，来到法国马奇诺防线你能否改写历史？【吃鸡模拟战#01】,29.3万,522,2019-12-28,在下顾小刀
https://www.bilibili.com/video/av86522477?from=search,突击手蜜獾：挑战只靠“元宵小礼盒”吃鸡，一梭子弹，3秒灭一队,11.4万,356,2020-02-03,突击手蜜獾
https://www.bilibili.com/video/av81824684?from=search,大司马吃鸡爆笑集锦23：全程高能！,21.5万,1661,2020-01-03,吟游大司人
https://www.bilibili.com/video/av83551865?from=search,吃鸡新赛季全面导读！新地图卡拉金！粘性炸弹！墙体可破坏,12.5万,213,2020-01-15,Stan李昂
https://www.bilibili.com/video/av91690056?from=search,GTX750ti玩吃鸡200帧？还免费？PUBG LITE 了解一下！还有白嫖加速器哦！,1.8万,57,2020-02-26,机缘阿杰
