link,title,game,anchor,hot,tags
https://www.douyu.com/5197002,FPP单人四排自闭城~有车位,绝地求生,大宝不准亲一口,5.1万,
https://www.douyu.com/5968472,[有车位]枪法很菜的突击手,绝地求生,阿巧Silvia,5万,绝地哔哔机
https://www.douyu.com/5140798,开门！ 我是送快递的~,绝地求生,二阿姐姐,5万,
https://www.douyu.com/6693504,有车位：百场KD7稳健枪男欢迎上车,绝地求生,阿飞yiu,4.8万,
https://www.douyu.com/6673662,【整活儿大会】技术主播了解一下,绝地求生,IAM木之奈,4.7万,
https://www.douyu.com/6590178,文杰：拾荒的第3天,绝地求生,前任文杰,4.5万,
https://www.douyu.com/2311371,阳酱：早安,绝地求生,丶阳酱,4.4万,
https://www.douyu.com/457533,2020:不期而遇-我会珍惜,绝地求生,NooVs一君萌萌,4.3万,ESL冠军
https://www.douyu.com/7698901,多多快递已送达♥,绝地求生,暴富钱多多,4.2万,
https://www.douyu.com/7224709,再熬夜就秃头啦,绝地求生,蓝天Bsky,4.1万,
https://www.douyu.com/7429303,【FPP】我 无 敌,绝地求生,苟小木,4.1万,SK战队成员
https://www.douyu.com/3226565,母局：100杀下播，让你们鼻孔看个够,绝地求生,母局,4万,
https://www.douyu.com/7632238,你快回来！！！,绝地求生,芥子酱OvO,3.9万,
https://www.douyu.com/2892131,【FPP】等到黑夜翻面之后 会是新的白昼,绝地求生,YinkLolii,3.9万,
https://www.douyu.com/7961540,6000分顶分段亚服单排战神！,绝地求生,房神1006,3.9万,亚服单排杀人王
https://www.douyu.com/5336660,迷人的迷hotel~,绝地求生,小嘴抹蜜儿章太后,3.8万,
https://www.douyu.com/7444870,【熊妹】有位子~可刚可柔~~,绝地求生,凶猛的熊丶,3.8万,
https://www.douyu.com/6360390,只语:做可爱的孩子 不烦世事满心欢喜,绝地求生,一只小语丷,3.8万,
https://www.douyu.com/5551101,单四落地乱杀！！！！,绝地求生,大魔王一泽,3.7万,绝地小奶狗
https://www.douyu.com/6616690,在别处看热闹，来我这看门道,绝地求生,吃鸡侠osir,3.6万,
https://www.douyu.com/4267938,【柳浅瑜】我必不可能跳伞表演,绝地求生,柳浅瑜,3.5万,
https://www.douyu.com/7773415,【绝地吃播】技术小仙女,绝地求生,猫步少女Hammer,3.5万,
https://www.douyu.com/7852630,重庆妹儿♡一个优秀的快递员,绝地求生,小七七就是大表姐吖,3.5万,
https://www.douyu.com/7701126,是我不懂爱人 有时真想和她道歉,绝地求生,子昂0v0,3.5万,
https://www.douyu.com/7476437,fpp有车位 天青色等烟雨,绝地求生,真让西木头大,3.4万,
https://www.douyu.com/6546755,【FPP】运气弟弟,绝地求生,花佛a,3.4万,绝地稳健路人王
https://www.douyu.com/7184805,Fpp：绝地盒子精等你在线成盒,绝地求生,十三Yoke,3.3万,
https://www.douyu.com/6522527,26小时直播补时长,绝地求生,钢枪亡者小海菜,3.3万,逗比辣妹
https://www.douyu.com/7290128,Aqq：千场KD2.0 亚服枪钢小猛男,绝地求生,小虎维尼和跳跳熊,3.3万,
https://www.douyu.com/8012623,❤️酥酥❤️不如换个新的女朋友叭,绝地求生,酥酥酥最可爱啦,3.3万,
https://www.douyu.com/1101880,那个阿古鸡他回来了,绝地求生,sc阿古鸡,3.2万,
https://www.douyu.com/864832,听歌的一天！,绝地求生,是白笙ya,3.2万,
https://www.douyu.com/864832,听歌的一天！,绝地求生,是白笙ya,3.1万,
https://www.douyu.com/6646041,训练赛~~~！,绝地求生,HBQSk11,3.1万,XJ战队队员
https://www.douyu.com/541122,【前职业】喜迎第7次封禁...,绝地求生,F帝21,3万,UNITE前指挥狙击手
https://www.douyu.com/7856098,你的AK女神已上线,绝地求生,糯米by,3万,
https://www.douyu.com/5461834,4个妹妹 4倍快乐,绝地求生,一个雯雯,3万,绝地女狙神 
https://www.douyu.com/7885711,小诗雯：因为怕长得丑，所以全点了颜QvQ,绝地求生,马猴烧酒小诗雯,3万,
https://www.douyu.com/6538000,上车来冲分了，一起干 ！~,绝地求生,奇克帕克哥,2.9万,
https://www.douyu.com/615745,来和主播玩啊！很愉快的那种！,绝地求生,Z大晴晴,2.8万,佛系御姐
https://www.douyu.com/6468700,兄弟们月底了rush,绝地求生,绿帽邱巨头,2.8万,
https://www.douyu.com/6061816,【有车位】东北菇娘瞅你咋地,绝地求生,紫薇OxO,2.7万,
https://www.douyu.com/2189080,【FPP/tpp渣男音】声渣人不渣！,绝地求生,是你的宇辰啊,2.7万,
https://www.douyu.com/5454471,【影子】总会等到哪一个人的出现,绝地求生,铁憨憨影子OvO,2.7万,
https://www.douyu.com/8234673,你追求过的人，还在你身边吗？,绝地求生,会唱歌的大脸猫,2.6万,
https://www.douyu.com/7530878,精神饱满的一天。,绝地求生,Statham小鑫丶,2.6万,
https://www.douyu.com/7678037,办卡都是老板=爸爸！大家好,绝地求生,可爱的蛙哈哈,2.6万,
https://www.douyu.com/7229078,小鸽：只想更努力,绝地求生,CSG丶Gzw小鸽,2.5万,CSG女队队员
https://www.douyu.com/1245478,​​​【FPP】比清雅的清雅还清雅,绝地求生,iu清雅,2.5万,绝地宝藏女孩
https://www.douyu.com/7152467,千场KD1.9集美们快上车有车位！ ！,绝地求生,w苏念,2.5万,
https://www.douyu.com/4321830,你的绝地栓狙女朋友,绝地求生,左枍,2.5万,
https://www.douyu.com/6860469,终究是一个人扛下了所有~！,绝地求生,一只老污狗,2.5万,
https://www.douyu.com/7616609,今天是白桃味苏打甜甜的阳小猫,绝地求生,阳小猫喵喵喵,2.4万,
https://www.douyu.com/988589,花开有明日，我就是明日,绝地求生,菜菜Killer,2.4万,绝地甜心少女
https://www.douyu.com/6923364,跑毒在家38天……,绝地求生,光谷穷光蛋,2.4万,PUBG男女混搭脱口秀
https://www.douyu.com/5856403,FPP亚服孤狼：2K分辨率,绝地求生,托雷斯丶Torres,2.4万,亚服第一98K
https://www.douyu.com/7746328,一只特立独行的嘎嘎嘎,绝地求生,辣椒Ez,2.4万,
https://www.douyu.com/1952174,看我打游戏下饭 有车位..)),绝地求生,小尾巴儿MurMur,2.3万,
https://www.douyu.com/5697441,下午5点比赛，PUBG星周末,绝地求生,4AM云教练逍遥,2.2万,4AM战队教练
https://www.douyu.com/6454112,实力主播在线直播 有车位,绝地求生,波比小猛男,2.2万,
https://www.douyu.com/6995099,皇宫小凛二的直播间6995099,绝地求生,小凛二,2.2万,
https://www.douyu.com/5316681,人皮话多的精神小妹～,绝地求生,呆宝楽,2.2万,
https://www.douyu.com/3980328,Fpp单四自闭城助眠又下饭,绝地求生,33yue,2.1万,
https://www.douyu.com/7701438,FPP单人四排自闭城的忧伤,绝地求生,顾北kk,2.1万,FPP单四突击手
https://www.douyu.com/5798154,阿布：爱生活更爱你,绝地求生,阿布卟,2.1万,
https://www.douyu.com/7528497,【疯人院】罪恶的院长—腾狒狒,绝地求生,腾狒狒,2万,PUBG男神经
https://www.douyu.com/2610633,祝你以后有酒有肉有姑娘，姑娘丑的不像样,绝地求生,酷阿瑤,2万,
https://www.douyu.com/6713289,有车位~地图任意选哦,绝地求生,皮小满,2万,
https://www.douyu.com/2981587,❤有车位❤你不孤单 有我早安,绝地求生,渣渣小胖丁,1.9万,绝地盒子精
https://www.douyu.com/3762992,一百个人头下播~,绝地求生,九不胖,1.9万,
https://www.douyu.com/7450864,属实下饭噢、,绝地求生,狗鑫eve,1.9万,
https://www.douyu.com/5860651,可帮赛季打分或通行证任务,绝地求生,绝地伞皇小魔盒,1.9万,绝地跳伞运动员小魔盒
https://www.douyu.com/6471024,猪猪：来啊打游戏,绝地求生,猪猪小宝贝儿,1.8万,
https://www.douyu.com/2380073,一只粘粘啊 在线学暴躁 嗷呜 恶龙咆哮,绝地求生,一只绵绵阿,1.7万,
https://www.douyu.com/4451817,fpp自闭城单4猛男,绝地求生,TuLzZ,1.7万,
